,Rndrng_Prvdr_CCN,Rndrng_Prvdr_Org_Name,Rndrng_Prvdr_City,Rndrng_Prvdr_St,Rndrng_Prvdr_State_FIPS,Rndrng_Prvdr_Zip5,Rndrng_Prvdr_State_Abrvtn,Rndrng_Prvdr_RUCA,Rndrng_Prvdr_RUCA_Desc,DRG_Cd,DRG_Desc,Tot_Dschrgs,Avg_Submtd_Cvrd_Chrg,Avg_Tot_Pymt_Amt,Avg_Mdcr_Pymt_Amt
3973,030064,Banner - University Medical Center Tucson Campus,Tucson,1625 North Campbell Avenue,04,85719,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",617,"AMPUTATION OF LOWER LIMB FOR ENDOCRINE, NUTRITIONAL AND METABOLIC DISORDERS WITH CC",11,73731.545455,25953,17326.272727
3974,030064,Banner - University Medical Center Tucson Campus,Tucson,1625 North Campbell Avenue,04,85719,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",640,"MISCELLANEOUS DISORDERS OF NUTRITION, METABOLISM, FLUIDS AND ELECTROLYTES WITH MCC",32,52710.09375,16592.03125,12111
3975,030064,Banner - University Medical Center Tucson Campus,Tucson,1625 North Campbell Avenue,04,85719,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",641,"MISCELLANEOUS DISORDERS OF NUTRITION, METABOLISM, FLUIDS AND ELECTROLYTES WITHOUT MCC",14,25720.142857,9722.3571429,6807.1428571
3976,030064,Banner - University Medical Center Tucson Campus,Tucson,1625 North Campbell Avenue,04,85719,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",682,RENAL FAILURE WITH MCC,40,49861,18337.525,14050.725
3977,030064,Banner - University Medical Center Tucson Campus,Tucson,1625 North Campbell Avenue,04,85719,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",683,RENAL FAILURE WITH CC,28,37113.321429,12385.892857,8480.4642857
3978,030064,Banner - University Medical Center Tucson Campus,Tucson,1625 North Campbell Avenue,04,85719,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",689,KIDNEY AND URINARY TRACT INFECTIONS WITH MCC,22,45742,13264.636364,9663.8181818
3979,030064,Banner - University Medical Center Tucson Campus,Tucson,1625 North Campbell Avenue,04,85719,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",690,KIDNEY AND URINARY TRACT INFECTIONS WITHOUT MCC,36,28292.75,10426.888889,7446.1944444
3980,030064,Banner - University Medical Center Tucson Campus,Tucson,1625 North Campbell Avenue,04,85719,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",698,OTHER KIDNEY AND URINARY TRACT DIAGNOSES WITH MCC,62,56031.112903,20401.129032,15730.758065
3981,030064,Banner - University Medical Center Tucson Campus,Tucson,1625 North Campbell Avenue,04,85719,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",699,OTHER KIDNEY AND URINARY TRACT DIAGNOSES WITH CC,28,41650,13383.714286,8633.2142857
3982,030064,Banner - University Medical Center Tucson Campus,Tucson,1625 North Campbell Avenue,04,85719,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",813,COAGULATION DISORDERS,17,94413.588235,30474.411765,24305.588235
3983,030064,Banner - University Medical Center Tucson Campus,Tucson,1625 North Campbell Avenue,04,85719,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",840,LYMPHOMA AND NON-ACUTE LEUKEMIA WITH MCC,18,101399.44444,37355.888889,26956.444444
3984,030064,Banner - University Medical Center Tucson Campus,Tucson,1625 North Campbell Avenue,04,85719,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",847,CHEMOTHERAPY WITHOUT ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS WITH CC,26,52715.115385,14054.884615,11631.961538
3985,030064,Banner - University Medical Center Tucson Campus,Tucson,1625 North Campbell Avenue,04,85719,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",853,INFECTIOUS AND PARASITIC DISEASES WITH O.R. PROCEDURES WITH MCC,73,161926.65753,55656.684932,45445.219178
3986,030064,Banner - University Medical Center Tucson Campus,Tucson,1625 North Campbell Avenue,04,85719,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",854,INFECTIOUS AND PARASITIC DISEASES WITH O.R. PROCEDURES WITH CC,17,77872.117647,24919.470588,18380.705882
3987,030064,Banner - University Medical Center Tucson Campus,Tucson,1625 North Campbell Avenue,04,85719,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",856,POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS WITH O.R. PROCEDURES WITH MCC,17,197166.82353,55611,47700.294118
3988,030064,Banner - University Medical Center Tucson Campus,Tucson,1625 North Campbell Avenue,04,85719,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",870,SEPTICEMIA OR SEVERE SEPSIS WITH MV >96 HOURS,22,221124.18182,72269.318182,57327.909091
3989,030064,Banner - University Medical Center Tucson Campus,Tucson,1625 North Campbell Avenue,04,85719,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",871,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITH MCC,327,72547.159021,23739.385321,18442.373089
3990,030064,Banner - University Medical Center Tucson Campus,Tucson,1625 North Campbell Avenue,04,85719,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,59,39138.40678,13537.20339,8726.0338983
3991,030064,Banner - University Medical Center Tucson Campus,Tucson,1625 North Campbell Avenue,04,85719,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",917,POISONING AND TOXIC EFFECTS OF DRUGS WITH MCC,13,45886.846154,19016.461538,15548.384615
3992,030064,Banner - University Medical Center Tucson Campus,Tucson,1625 North Campbell Avenue,04,85719,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",919,COMPLICATIONS OF TREATMENT WITH MCC,17,54469.470588,21536.647059,17704.294118
3993,030064,Banner - University Medical Center Tucson Campus,Tucson,1625 North Campbell Avenue,04,85719,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",956,"LIMB REATTACHMENT, HIP AND FEMUR PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA",11,210866.36364,56028.545455,49203.272727
3994,030064,Banner - University Medical Center Tucson Campus,Tucson,1625 North Campbell Avenue,04,85719,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",957,OTHER O.R. PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA WITH MCC,13,285296.46154,81198.846154,73754.153846
3995,030064,Banner - University Medical Center Tucson Campus,Tucson,1625 North Campbell Avenue,04,85719,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",981,EXTENSIVE O.R. PROCEDURES UNRELATED TO PRINCIPAL DIAGNOSIS WITH MCC,20,171119,55352.65,47381.3
3996,030065,Banner Desert Medical Center,Mesa,1400 South  Dobson Road,04,85202,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",023,CRANIOTOMY WITH MAJOR DEVICE IMPLANT OR ACUTE COMPLEX CNS PRINCIPAL DIAGNOSIS WITH MCC O,31,188052.64516,42393.903226,40840.548387
3997,030065,Banner Desert Medical Center,Mesa,1400 South  Dobson Road,04,85202,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",025,CRANIOTOMY AND ENDOVASCULAR INTRACRANIAL PROCEDURES WITH MCC,48,166846.8125,33965.541667,32668.833333
3998,030065,Banner Desert Medical Center,Mesa,1400 South  Dobson Road,04,85202,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",039,EXTRACRANIAL PROCEDURES WITHOUT CC/MCC,18,63932.222222,10505.5,7498.8333333
3999,030065,Banner Desert Medical Center,Mesa,1400 South  Dobson Road,04,85202,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",054,NERVOUS SYSTEM NEOPLASMS WITH MCC,22,54004.681818,11824.727273,10620.863636
4000,030065,Banner Desert Medical Center,Mesa,1400 South  Dobson Road,04,85202,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",064,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITH MCC,79,81519.974684,17294.582278,14789.443038
4001,030065,Banner Desert Medical Center,Mesa,1400 South  Dobson Road,04,85202,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",065,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITH CC OR TPA IN 24 HOURS,77,41996.506494,8735.4545455,6997.0519481
4002,030065,Banner Desert Medical Center,Mesa,1400 South  Dobson Road,04,85202,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",066,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITHOUT CC/MCC,14,33864.714286,6044.6428571,4522.0714286
4003,030065,Banner Desert Medical Center,Mesa,1400 South  Dobson Road,04,85202,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",069,TRANSIENT ISCHEMIA WITHOUT THROMBOLYTIC,15,34865.133333,6919.3333333,5605.9333333
4004,030065,Banner Desert Medical Center,Mesa,1400 South  Dobson Road,04,85202,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",082,TRAUMATIC STUPOR AND COMA >1 HOUR WITH MCC,22,92443,20049.409091,18366.954545
4005,030065,Banner Desert Medical Center,Mesa,1400 South  Dobson Road,04,85202,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",083,TRAUMATIC STUPOR AND COMA >1 HOUR WITH CC,17,35938.411765,11245.117647,10179.647059
4006,030065,Banner Desert Medical Center,Mesa,1400 South  Dobson Road,04,85202,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",085,TRAUMATIC STUPOR AND COMA <1 HOUR WITH MCC,20,128518.35,18006.35,16916.75
4007,030065,Banner Desert Medical Center,Mesa,1400 South  Dobson Road,04,85202,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",086,TRAUMATIC STUPOR AND COMA <1 HOUR WITH CC,19,41809.789474,10823.894737,9440.3684211
4008,030065,Banner Desert Medical Center,Mesa,1400 South  Dobson Road,04,85202,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",092,OTHER DISORDERS OF NERVOUS SYSTEM WITH CC,12,48978.75,8368.75,7395.75
4009,030065,Banner Desert Medical Center,Mesa,1400 South  Dobson Road,04,85202,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",100,SEIZURES WITH MCC,16,75571,18114.9375,13797.125
4010,030065,Banner Desert Medical Center,Mesa,1400 South  Dobson Road,04,85202,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",101,SEIZURES WITHOUT MCC,16,33481.125,9041.875,6795.625
4011,030065,Banner Desert Medical Center,Mesa,1400 South  Dobson Road,04,85202,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",163,MAJOR CHEST PROCEDURES WITH MCC,20,155184.8,40371.25,32460.6
4012,030065,Banner Desert Medical Center,Mesa,1400 South  Dobson Road,04,85202,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",175,PULMONARY EMBOLISM WITH MCC OR ACUTE COR PULMONALE,11,52574.636364,11381.181818,10470.636364
4013,030065,Banner Desert Medical Center,Mesa,1400 South  Dobson Road,04,85202,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",177,RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH MCC,83,69034.710843,13220.710843,11637.674699
4014,030065,Banner Desert Medical Center,Mesa,1400 South  Dobson Road,04,85202,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",180,RESPIRATORY NEOPLASMS WITH MCC,16,62815.125,14086.625,12634.5
4015,030065,Banner Desert Medical Center,Mesa,1400 South  Dobson Road,04,85202,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",189,PULMONARY EDEMA AND RESPIRATORY FAILURE,31,57969.741935,10182.387097,9065
4016,030065,Banner Desert Medical Center,Mesa,1400 South  Dobson Road,04,85202,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",190,CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITH MCC,42,40499,10005.785714,7599.6428571
4017,030065,Banner Desert Medical Center,Mesa,1400 South  Dobson Road,04,85202,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",193,SIMPLE PNEUMONIA AND PLEURISY WITH MCC,81,47104.185185,11070.82716,9276.3703704
4018,030065,Banner Desert Medical Center,Mesa,1400 South  Dobson Road,04,85202,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",194,SIMPLE PNEUMONIA AND PLEURISY WITH CC,17,32052.352941,7078.0588235,6011.2352941
4019,030065,Banner Desert Medical Center,Mesa,1400 South  Dobson Road,04,85202,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",202,BRONCHITIS AND ASTHMA WITH CC/MCC,12,29601.5,8346.25,5846.9166667
4020,030065,Banner Desert Medical Center,Mesa,1400 South  Dobson Road,04,85202,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",208,RESPIRATORY SYSTEM DIAGNOSIS WITH VENTILATOR SUPPORT <=96 HOURS,24,142456.04167,22653.291667,21601.875
4021,030065,Banner Desert Medical Center,Mesa,1400 South  Dobson Road,04,85202,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",236,CORONARY BYPASS WITHOUT CARDIAC CATHETERIZATION WITHOUT MCC,11,192508.90909,30630.818182,29126.363636
4022,030065,Banner Desert Medical Center,Mesa,1400 South  Dobson Road,04,85202,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",242,PERMANENT CARDIAC PACEMAKER IMPLANT WITH MCC,22,145005,27009.863636,26017.772727
4023,030065,Banner Desert Medical Center,Mesa,1400 South  Dobson Road,04,85202,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",243,PERMANENT CARDIAC PACEMAKER IMPLANT WITH CC,14,93634.357143,18123.142857,16596.642857
4024,030065,Banner Desert Medical Center,Mesa,1400 South  Dobson Road,04,85202,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",252,OTHER VASCULAR PROCEDURES WITH MCC,12,177513.25,26886.416667,25626.583333
4025,030065,Banner Desert Medical Center,Mesa,1400 South  Dobson Road,04,85202,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",266,ENDOVASCULAR CARDIAC VALVE REPLACEMENT AND SUPPLEMENT PROCEDURES WITH MCC,12,277977.16667,47813.666667,46846.333333
4026,030065,Banner Desert Medical Center,Mesa,1400 South  Dobson Road,04,85202,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",267,ENDOVASCULAR CARDIAC VALVE REPLACEMENT AND SUPPLEMENT PROCEDURES WITHOUT MCC,17,229596.17647,37595.823529,35959.411765
4027,030065,Banner Desert Medical Center,Mesa,1400 South  Dobson Road,04,85202,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",270,OTHER MAJOR CARDIOVASCULAR PROCEDURES WITH MCC,22,226101.95455,43399.909091,42095.090909
4028,030065,Banner Desert Medical Center,Mesa,1400 South  Dobson Road,04,85202,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",271,OTHER MAJOR CARDIOVASCULAR PROCEDURES WITH CC,14,131606.5,27119.642857,25817.928571
4029,030065,Banner Desert Medical Center,Mesa,1400 South  Dobson Road,04,85202,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",274,PERCUTANEOUS AND OTHER INTRACARDIAC PROCEDURES WITHOUT MCC,70,132799.27143,25708.5,23393.885714
4030,030065,Banner Desert Medical Center,Mesa,1400 South  Dobson Road,04,85202,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",280,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH MCC",34,74672.970588,12919.117647,11694.529412
4031,030065,Banner Desert Medical Center,Mesa,1400 South  Dobson Road,04,85202,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",286,"CIRCULATORY DISORDERS EXCEPT AMI, WITH CARDIAC CATHETERIZATION WITH MCC",21,75387.142857,19991.714286,13569.952381
4032,030065,Banner Desert Medical Center,Mesa,1400 South  Dobson Road,04,85202,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",287,"CIRCULATORY DISORDERS EXCEPT AMI, WITH CARDIAC CATHETERIZATION WITHOUT MCC",15,60030.466667,10300.466667,7098.8666667
4033,030065,Banner Desert Medical Center,Mesa,1400 South  Dobson Road,04,85202,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",291,HEART FAILURE AND SHOCK WITH MCC,127,57654.314961,10811.464567,9462.6614173
4034,030065,Banner Desert Medical Center,Mesa,1400 South  Dobson Road,04,85202,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",300,PERIPHERAL VASCULAR DISORDERS WITH CC,11,40865.727273,8966.4545455,8060.4545455
4035,030065,Banner Desert Medical Center,Mesa,1400 South  Dobson Road,04,85202,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",304,HYPERTENSION WITH MCC,11,37906.818182,9635.6363636,8881.4545455
4036,030065,Banner Desert Medical Center,Mesa,1400 South  Dobson Road,04,85202,AZ,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",308,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH MCC,26,53143.038462,10039.5,8706.7692308
